year,unemployment_insurance_fund_id,unemployment_insurance_fund ,gender,age_range_year,days,amount_sek
2019,56,Småföretagarnas,men,45-49,59325.0,40236306.0
2019,56,Småföretagarnas,women,45-49,40363.5,26165135.0
2019,56,Småföretagarnas,men,50-54,67770.5,45939907.5
2019,56,Småföretagarnas,women,50-54,48154.0,32399896.0
2019,56,Småföretagarnas,men,55-59,81492.5,56078075.0
2019,56,Småföretagarnas,women,55-59,42149.5,27727275.5
2019,56,Småföretagarnas,men,60+,73636.0,49532501.5
2019,56,Småföretagarnas,women,60+,36208.0,23344493.5
2019,62,Sekos,men,-24,17398.0,11253836.0
2019,62,Sekos,women,-24,4484.0,2748316.0
2019,62,Sekos,men,25-29,38671.5,27760441.5
2019,62,Sekos,women,25-29,10878.0,7140815.5
2019,62,Sekos,men,30-34,40090.5,28829743.5
2019,62,Sekos,women,30-34,11610.0,8183870.5
2019,62,Sekos,men,35-39,33902.5,25176674.0
2019,62,Sekos,women,35-39,8942.0,6212258.0
2019,62,Sekos,men,40-44,30956.0,23392240.5
2019,62,Sekos,women,40-44,11614.5,7934622.5
2019,62,Sekos,men,45-49,29386.0,21960208.5
2019,62,Sekos,women,45-49,10929.0,7848274.5
2019,62,Sekos,men,50-54,38173.5,28596464.0
2019,62,Sekos,women,50-54,12651.5,9282821.5
2019,62,Sekos,men,55-59,40011.5,30813813.5
2019,62,Sekos,women,55-59,13196.5,9656403.5
2019,62,Sekos,men,60+,48223.0,36714805.5
2019,62,Sekos,women,60+,18484.0,13502695.0
2019,65,STs,men,-24,782.0,412974.5
2019,65,STs,women,-24,1093.5,573761.0
2019,65,STs,men,25-29,9063.0,6731885.5
2019,65,STs,women,25-29,8284.5,5787112.5
2019,65,STs,men,30-34,13708.0,10463065.0
2019,65,STs,women,30-34,13901.5,10743684.0
2019,65,STs,men,35-39,12619.0,9942028.0
2019,65,STs,women,35-39,12613.0,9779916.0
2019,65,STs,men,40-44,11534.5,9002264.5
2019,65,STs,women,40-44,12175.0,9301592.0
2019,65,STs,men,45-49,6823.0,5100258.0
2019,65,STs,women,45-49,16807.5,13086276.5
2019,65,STs,men,50-54,10217.0,8009289.0
2019,65,STs,women,50-54,18259.5,13830662.0
2019,65,STs,men,55-59,16654.0,12435199.5
2019,65,STs,women,55-59,20872.0,15785576.5
2019,65,STs,men,60+,17554.5,13355964.0
2019,65,STs,women,60+,23881.0,18184783.0
2019,67,IF Metalls,men,-24,71359.0,47224900.0
2019,67,IF Metalls,women,-24,17144.5,11620471.0
2019,67,IF Metalls,men,25-29,165746.0,115615043.0
2019,67,IF Metalls,women,25-29,37362.5,25305531.5
2019,67,IF Metalls,men,30-34,148917.0,106566856.0
2019,67,IF Metalls,women,30-34,32326.0,22107801.5
2019,67,IF Metalls,men,35-39,122305.0,88422164.0
2019,67,IF Metalls,women,35-39,27115.5,18763886.5
2019,67,IF Metalls,men,40-44,116217.0,85521485.0
2019,67,IF Metalls,women,40-44,27599.5,19327251.0
2019,67,IF Metalls,men,45-49,116308.0,85676169.0
2019,67,IF Metalls,women,45-49,34054.0,23661445.5
2019,67,IF Metalls,men,50-54,138851.0,104875176.0
2019,67,IF Metalls,women,50-54,38150.0,27986030.0
2019,67,IF Metalls,men,55-59,142273.5,108104561.0
2019,67,IF Metalls,women,55-59,38450.5,27939024.0
2019,67,IF Metalls,men,60+,156586.5,119971676.0
2019,67,IF Metalls,women,60+,36879.5,26656478.5
2019,68,Lärarnas,men,-24,1117.5,740773.0
2019,68,Lärarnas,women,-24,1263.5,765017.5
2019,68,Lärarnas,men,25-29,4595.5,3000933.0
2019,68,Lärarnas,women,25-29,11251.5,7566213.0
2019,68,Lärarnas,men,30-34,9912.0,7400316.5
2019,68,Lärarnas,women,30-34,22587.0,16024487.0
2019,68,Lärarnas,men,35-39,12157.5,8972605.5
2019,68,Lärarnas,women,35-39,27162.5,19412186.5
2019,68,Lärarnas,men,40-44,12748.5,9504711.5
2019,68,Lärarnas,women,40-44,31093.5,22826576.5
2019,68,Lärarnas,men,45-49,12532.5,9674717.5
2019,68,Lärarnas,women,45-49,32557.5,24792013.5
2019,68,Lärarnas,men,50-54,14868.5,11225362.0
2019,68,Lärarnas,women,50-54,41028.5,31269612.0
2019,68,Lärarnas,men,55-59,18920.5,14736543.5
2019,68,Lärarnas,women,55-59,35284.5,27277615.5
2019,68,Lärarnas,men,60+,24018.0,18124970.0
2019,68,Lärarnas,women,60+,38484.5,28927959.5
2019,69,Alfa,men,-24,64595.5,27523295.5
2019,69,Alfa,women,-24,39692.0,16141396.5
2019,69,Alfa,men,25-29,206687.5,98616036.0
2019,69,Alfa,women,25-29,141101.0,63223902.5
2019,69,Alfa,men,30-34,212057.0,110616710.0
2019,69,Alfa,women,30-34,151473.5,75170652.5
2019,69,Alfa,men,35-39,174668.0,95403314.0
2019,69,Alfa,women,35-39,124653.0,64180576.0
2019,69,Alfa,men,40-44,141889.0,76254205.0
2019,69,Alfa,women,40-44,101997.5,52742040.0
2019,69,Alfa,men,45-49,125337.5,67973920.5
2019,69,Alfa,women,45-49,87770.5,44899449.0
2019,69,Alfa,men,50-54,119106.0,63754691.5
2019,69,Alfa,women,50-54,74316.5,37149896.5
2019,69,Alfa,men,55-59,108211.0,58452709.5
2019,69,Alfa,women,55-59,54323.5,27144337.5
2019,69,Alfa,men,60+,76464.5,43244358.0
2019,69,Alfa,women,60+,40921.0,21111631.0
2019,70,Finans- och Försäkringsbranschens,men,-24,620.0,361632.0
2019,70,Finans- och Försäkringsbranschens,women,-24,756.0,539124.5
2019,70,Finans- och Försäkringsbranschens,men,25-29,4977.0,3790804.5
2019,70,Finans- och Försäkringsbranschens,women,25-29,4995.0,3768582.0
2019,70,Finans- och Försäkringsbranschens,men,30-34,8600.0,6665460.5
2019,70,Finans- och Försäkringsbranschens,women,30-34,6336.0,4871155.5
2019,70,Finans- och Försäkringsbranschens,men,35-39,6320.0,4674225.0
2019,70,Finans- och Försäkringsbranschens,women,35-39,7655.0,5988888.5
2019,70,Finans- och Försäkringsbranschens,men,40-44,5360.5,4265738.5
2019,70,Finans- och Försäkringsbranschens,women,40-44,8971.0,7071729.5
2019,70,Finans- och Försäkringsbranschens,men,45-49,6645.5,5469807.5
2019,70,Finans- och Försäkringsbranschens,women,45-49,8001.0,6315891.5
2019,70,Finans- och Försäkringsbranschens,men,50-54,9191.5,7276192.0
2019,70,Finans- och Försäkringsbranschens,women,50-54,11399.5,9290613.5
2019,70,Finans- och Försäkringsbranschens,men,55-59,9380.0,7490302.0
2019,70,Finans- och Försäkringsbranschens,women,55-59,13514.0,10812843.5
2019,70,Finans- och Försäkringsbranschens,men,60+,8514.5,6659125.5
2019,70,Finans- och Försäkringsbranschens,women,60+,11066.5,8415224.0
2020,4,Handelsanställdas,men,-24,51617.0,31987206.0
2020,4,Handelsanställdas,women,-24,64667.5,37937105.5
2020,4,Handelsanställdas,men,25-29,134074.5,97304711.5
2020,4,Handelsanställdas,women,25-29,155356.5,106111870.0
2020,4,Handelsanställdas,men,30-34,142323.5,107397746.5
2020,4,Handelsanställdas,women,30-34,155593.5,111089053.0
2020,4,Handelsanställdas,men,35-39,126489.0,96142729.0
2020,4,Handelsanställdas,women,35-39,131274.5,93918864.0
2020,4,Handelsanställdas,men,40-44,104139.5,79970351.0
2020,4,Handelsanställdas,women,40-44,103907.0,76888388.0
2020,4,Handelsanställdas,men,45-49,87985.5,68009202.0
2020,4,Handelsanställdas,women,45-49,100666.0,75623273.0
2020,4,Handelsanställdas,men,50-54,73147.0,56744699.0
2020,4,Handelsanställdas,women,50-54,96183.5,72243409.0
2020,4,Handelsanställdas,men,55-59,62984.0,49175694.5
2020,4,Handelsanställdas,women,55-59,89495.5,65709037.0
2020,4,Handelsanställdas,men,60+,54546.5,42600850.5
2020,4,Handelsanställdas,women,60+,76945.0,56276411.5
2020,6,GS,men,-24,14934.5,11378779.0
2020,6,GS,women,-24,3250.0,2344314.5
2020,6,GS,men,25-29,37321.0,29797945.0
2020,6,GS,women,25-29,7413.0,5528321.0
2020,6,GS,men,30-34,40940.0,31991588.0
2020,6,GS,women,30-34,9868.0,7584151.5
2020,6,GS,men,35-39,34512.5,27405018.0
2020,6,GS,women,35-39,6448.0,4828161.0
2020,6,GS,men,40-44,35948.0,28596032.5
2020,6,GS,women,40-44,8554.0,6647070.0
2020,6,GS,men,45-49,36107.0,29935715.5
2020,6,GS,women,45-49,10691.0,8325553.5
2020,6,GS,men,50-54,42734.5,35881543.0
2020,6,GS,women,50-54,13391.0,11050915.5
2020,6,GS,men,55-59,55739.0,46423883.5
2020,6,GS,women,55-59,13865.5,11049022.0
2020,6,GS,men,60+,59076.5,49488106.5
2020,6,GS,women,60+,15403.5,12786598.5
2020,10,Livsmedelsarbetarnas,men,-24,11230.0,7374727.5
2020,10,Livsmedelsarbetarnas,women,-24,3539.0,2584183.5
2020,10,Livsmedelsarbetarnas,men,25-29,23111.0,17497702.0
2020,10,Livsmedelsarbetarnas,women,25-29,10904.0,8343190.0
2020,10,Livsmedelsarbetarnas,men,30-34,31111.5,24012363.0
2020,10,Livsmedelsarbetarnas,women,30-34,15646.5,11393054.5
2020,10,Livsmedelsarbetarnas,men,35-39,30622.0,24308375.0
2020,10,Livsmedelsarbetarnas,women,35-39,12355.5,9036721.5
2020,10,Livsmedelsarbetarnas,men,40-44,29526.0,23976981.0
2020,10,Livsmedelsarbetarnas,women,40-44,11132.0,7960986.5
2020,10,Livsmedelsarbetarnas,men,45-49,28133.0,23567080.0
2020,10,Livsmedelsarbetarnas,women,45-49,14586.5,11378205.5
2020,10,Livsmedelsarbetarnas,men,50-54,21129.5,16781336.5
2020,10,Livsmedelsarbetarnas,women,50-54,13338.0,10506099.0
2020,10,Livsmedelsarbetarnas,men,55-59,20969.0,17602318.5
2020,10,Livsmedelsarbetarnas,women,55-59,13120.0,10016943.5
2020,10,Livsmedelsarbetarnas,men,60+,21835.0,18337921.5
2020,10,Livsmedelsarbetarnas,women,60+,9264.5,7149213.0
2020,14,Unionens,men,-24,103985.0,66785399.0
2020,14,Unionens,women,-24,89588.0,55169178.0
2020,14,Unionens,men,25-29,345641.5,263111675.0
2020,14,Unionens,women,25-29,334311.0,255594577.0
2020,14,Unionens,men,30-34,417986.5,347609762.5
2020,14,Unionens,women,30-34,436958.5,359683432.0
2020,14,Unionens,men,35-39,366464.0,315287856.0
2020,14,Unionens,women,35-39,385133.5,326735235.5
2020,14,Unionens,men,40-44,341831.0,306085820.5
2020,14,Unionens,women,40-44,368192.5,317356250.5
2020,14,Unionens,men,45-49,364748.0,330965832.0
2020,14,Unionens,women,45-49,384962.0,342232152.5
2020,14,Unionens,men,50-54,379307.5,347596713.0
2020,14,Unionens,women,50-54,398764.5,351300503.0
2020,14,Unionens,men,55-59,369018.5,332908592.0
2020,14,Unionens,women,55-59,373149.0,323283406.5
2020,14,Unionens,men,60+,367962.0,327163633.5
2020,14,Unionens,women,60+,338157.5,285718200.5
2020,19,Transportarbetarnas,men,-24,43713.0,31314473.5
2020,19,Transportarbetarnas,women,-24,12842.5,8509150.0
2020,19,Transportarbetarnas,men,25-29,125937.0,97082982.5
2020,19,Transportarbetarnas,women,25-29,28258.5,20171424.0
2020,19,Transportarbetarnas,men,30-34,152374.0,120663835.0
2020,19,Transportarbetarnas,women,30-34,29812.0,21733657.5
2020,19,Transportarbetarnas,men,35-39,156612.5,124241857.5
2020,19,Transportarbetarnas,women,35-39,23585.0,17596164.0
2020,19,Transportarbetarnas,men,40-44,146629.5,117929378.5
2020,19,Transportarbetarnas,women,40-44,17271.0,13440104.5
2020,19,Transportarbetarnas,men,45-49,134821.5,107308587.5
2020,19,Transportarbetarnas,women,45-49,18522.5,14156435.0
2020,19,Transportarbetarnas,men,50-54,127481.0,103036778.5
2020,19,Transportarbetarnas,women,50-54,18730.0,13928037.5
2020,19,Transportarbetarnas,men,55-59,134853.0,110221592.0
2020,19,Transportarbetarnas,women,55-59,15333.0,11414247.0
2020,19,Transportarbetarnas,men,60+,111942.0,87783003.5
2020,19,Transportarbetarnas,women,60+,11445.0,8205299.5
2020,22,Hotell- och Restauranganställdas,men,-24,59483.0,34742054.5
2020,22,Hotell- och Restauranganställdas,women,-24,60909.0,33784261.5
2020,22,Hotell- och Restauranganställdas,men,25-29,202881.0,141174836.5
2020,22,Hotell- och Restauranganställdas,women,25-29,132245.0,85788033.0
2020,22,Hotell- och Restauranganställdas,men,30-34,258723.5,184976577.0
2020,22,Hotell- och Restauranganställdas,women,30-34,160970.0,104722950.5
2020,22,Hotell- och Restauranganställdas,men,35-39,267713.5,196336336.0
2020,22,Hotell- och Restauranganställdas,women,35-39,153637.0,100986726.0
2020,22,Hotell- och Restauranganställdas,men,40-44,209418.0,155787302.0
2020,22,Hotell- och Restauranganställdas,women,40-44,142215.0,95986330.5
2020,22,Hotell- och Restauranganställdas,men,45-49,164167.5,121008770.5
2020,22,Hotell- och Restauranganställdas,women,45-49,127369.5,87819254.0
2020,22,Hotell- och Restauranganställdas,men,50-54,123514.5,89504117.5
2020,22,Hotell- och Restauranganställdas,women,50-54,101948.0,70216111.0
2020,22,Hotell- och Restauranganställdas,men,55-59,88677.0,65070063.0
2020,22,Hotell- och Restauranganställdas,women,55-59,76087.0,53806378.5
2020,22,Hotell- och Restauranganställdas,men,60+,61283.5,43489472.5
2020,22,Hotell- och Restauranganställdas,women,60+,51102.0,34910194.0
2020,23,Säljarnas,men,-24,2563.0,1675815.0
2020,23,Säljarnas,women,-24,720.0,447626.5
2020,23,Säljarnas,men,25-29,7181.5,5255594.0
2020,23,Säljarnas,women,25-29,3101.0,1853336.5
2020,23,Säljarnas,men,30-34,7050.5,5763783.5
2020,23,Säljarnas,women,30-34,2424.5,1799223.5
2020,23,Säljarnas,men,35-39,5647.5,5027350.0
2020,23,Säljarnas,women,35-39,2753.5,2161961.0
2020,23,Säljarnas,men,40-44,5843.0,5534415.0
2020,23,Säljarnas,women,40-44,2364.5,2024508.0
2020,23,Säljarnas,men,45-49,9069.5,8412459.5
2020,23,Säljarnas,women,45-49,3941.5,3513468.5
2020,23,Säljarnas,men,50-54,9383.0,8461085.5
2020,23,Säljarnas,women,50-54,3509.0,3070857.0
2020,23,Säljarnas,men,55-59,12610.0,11873502.0
2020,23,Säljarnas,women,55-59,2220.5,1794659.0
2020,23,Säljarnas,men,60+,13394.0,11994201.5
2020,23,Säljarnas,women,60+,1589.5,1347505.0
2020,26,Elektrikernas,men,-24,18158.0,11924140.5
2020,26,Elektrikernas,women,-24,589.0,445816.5
2020,26,Elektrikernas,men,25-29,13271.5,10669273.0
2020,26,Elektrikernas,women,25-29,806.5,555872.5
2020,26,Elektrikernas,men,30-34,15779.0,13210042.0
2020,26,Elektrikernas,women,30-34,742.0,603027.5
2020,26,Elektrikernas,men,35-39,13774.5,11852520.5
2020,26,Elektrikernas,women,35-39,480.0,389420.0
2020,26,Elektrikernas,men,40-44,9953.5,8979050.5
2020,26,Elektrikernas,women,40-44,86.0,103200.0
2020,26,Elektrikernas,men,45-49,9403.0,7909403.0
2020,26,Elektrikernas,women,45-49,268.5,141053.0
2020,26,Elektrikernas,men,50-54,7954.5,6682739.5
2020,26,Elektrikernas,women,50-54,378.0,292447.0
2020,26,Elektrikernas,men,55-59,8192.5,7215012.5
2020,26,Elektrikernas,women,55-59,431.0,277265.0
2020,26,Elektrikernas,men,60+,8925.5,7778580.0
2020,26,Elektrikernas,women,60+,104.0,33904.0
2020,27,Ledarnas,men,-24,60.0,63789.0
2020,27,Ledarnas,women,-24,292.5,306209.0
2020,27,Ledarnas,men,25-29,3524.5,3162297.0
2020,27,Ledarnas,women,25-29,1677.0,1602538.0
2020,27,Ledarnas,men,30-34,8451.5,7585081.5
2020,27,Ledarnas,women,30-34,3579.5,3213422.5
2020,27,Ledarnas,men,35-39,13231.0,13226266.0
2020,27,Ledarnas,women,35-39,6271.0,6217281.0
2020,27,Ledarnas,men,40-44,26452.5,25251338.5
2020,27,Ledarnas,women,40-44,12535.0,12613421.0
2020,27,Ledarnas,men,45-49,40207.0,39592227.5
2020,27,Ledarnas,women,45-49,24506.5,24248607.5
2020,27,Ledarnas,men,50-54,59421.5,58568743.0
2020,27,Ledarnas,women,50-54,27489.0,26300907.0
2020,27,Ledarnas,men,55-59,62674.5,60073520.5
2020,27,Ledarnas,women,55-59,26016.0,24905726.5
2020,27,Ledarnas,men,60+,65442.0,61543209.5
2020,27,Ledarnas,women,60+,23949.5,22073002.0
2020,36,Byggnadsarbetarnas,men,-24,75660.0,55259547.5
2020,36,Byggnadsarbetarnas,women,-24,6075.5,4473616.0
2020,36,Byggnadsarbetarnas,men,25-29,146359.0,119517623.5
2020,36,Byggnadsarbetarnas,women,25-29,12484.0,8985731.0
2020,36,Byggnadsarbetarnas,men,30-34,155779.5,127080734.5
2020,36,Byggnadsarbetarnas,women,30-34,12277.5,9164636.5
2020,36,Byggnadsarbetarnas,men,35-39,152032.5,123905351.0
2020,36,Byggnadsarbetarnas,women,35-39,9863.0,7156660.5
2020,36,Byggnadsarbetarnas,men,40-44,130946.0,108005076.0
2020,36,Byggnadsarbetarnas,women,40-44,4713.5,3522549.0
2020,36,Byggnadsarbetarnas,men,45-49,133086.0,112615554.0
2020,36,Byggnadsarbetarnas,women,45-49,3757.5,2714694.0
2020,36,Byggnadsarbetarnas,men,50-54,120734.0,101201448.0
2020,36,Byggnadsarbetarnas,women,50-54,5484.5,4385287.0
2020,36,Byggnadsarbetarnas,men,55-59,136002.0,116201164.5
2020,36,Byggnadsarbetarnas,women,55-59,2112.5,1667061.0
2020,36,Byggnadsarbetarnas,men,60+,112449.5,94957070.5
2020,36,Byggnadsarbetarnas,women,60+,1073.5,904550.5
2020,41,Sveriges arbetares,men,-24,3219.5,1912507.5
2020,41,Sveriges arbetares,women,-24,1839.5,1139216.0
2020,41,Sveriges arbetares,men,25-29,8284.0,5950547.0
2020,41,Sveriges arbetares,women,25-29,4460.0,2873860.5
2020,41,Sveriges arbetares,men,30-34,9044.5,6478200.5
2020,41,Sveriges arbetares,women,30-34,4989.5,3470390.0
2020,41,Sveriges arbetares,men,35-39,8024.0,6495213.0
2020,41,Sveriges arbetares,women,35-39,6323.5,4497086.0
2020,41,Sveriges arbetares,men,40-44,5901.0,4864315.5
2020,41,Sveriges arbetares,women,40-44,4143.5,2846916.5
2020,41,Sveriges arbetares,men,45-49,5795.0,4216252.5
2020,41,Sveriges arbetares,women,45-49,3776.5,2629335.0
2020,41,Sveriges arbetares,men,50-54,6289.5,5137498.5
2020,41,Sveriges arbetares,women,50-54,3794.5,2859297.5
2020,41,Sveriges arbetares,men,55-59,9559.0,8023951.0
2020,41,Sveriges arbetares,women,55-59,2522.5,1724249.5
2020,41,Sveriges arbetares,men,60+,8898.5,7307702.0
2020,41,Sveriges arbetares,women,60+,3734.0,2750804.0
2020,44,Pappersindustriarbetarnas,men,-24,2865.5,2099688.0
2020,44,Pappersindustriarbetarnas,women,-24,851.0,601008.5
2020,44,Pappersindustriarbetarnas,men,25-29,4584.5,3390500.0
2020,44,Pappersindustriarbetarnas,women,25-29,1927.5,1487035.0
2020,44,Pappersindustriarbetarnas,men,30-34,2993.5,2444078.0
2020,44,Pappersindustriarbetarnas,women,30-34,729.5,590581.0
2020,44,Pappersindustriarbetarnas,men,35-39,2019.0,1636762.5
2020,44,Pappersindustriarbetarnas,women,35-39,802.0,676926.0
2020,44,Pappersindustriarbetarnas,men,40-44,2328.0,1981667.0
2020,44,Pappersindustriarbetarnas,women,40-44,1249.5,1089131.0
2020,44,Pappersindustriarbetarnas,men,45-49,2645.5,2206567.5
2020,44,Pappersindustriarbetarnas,women,45-49,1402.5,1224533.5
2020,44,Pappersindustriarbetarnas,men,50-54,4541.5,3602201.0
2020,44,Pappersindustriarbetarnas,women,50-54,2781.5,2193161.5
2020,44,Pappersindustriarbetarnas,men,55-59,6450.5,5461392.5
2020,44,Pappersindustriarbetarnas,women,55-59,1508.5,1201890.0
2020,44,Pappersindustriarbetarnas,men,60+,7582.5,6409618.0
2020,44,Pappersindustriarbetarnas,women,60+,2643.5,2182185.0
2020,47,Fastighets,men,-24,14455.5,8589315.5
2020,47,Fastighets,women,-24,6169.5,3946346.0
2020,47,Fastighets,men,25-29,42554.0,28121457.0
2020,47,Fastighets,women,25-29,32948.0,20296105.0
2020,47,Fastighets,men,30-34,53239.5,37659369.5
2020,47,Fastighets,women,30-34,45917.0,28209753.0
2020,47,Fastighets,men,35-39,49755.5,35683947.0
2020,47,Fastighets,women,35-39,43099.5,28011658.5
2020,47,Fastighets,men,40-44,47192.0,34341994.5
2020,47,Fastighets,women,40-44,42490.0,27685500.0
2020,47,Fastighets,men,45-49,45239.5,33247294.5
2020,47,Fastighets,women,45-49,44719.0,29541886.0
2020,47,Fastighets,men,50-54,37945.5,28295348.0
2020,47,Fastighets,women,50-54,39613.0,26590602.5
2020,47,Fastighets,men,55-59,34457.0,25165564.5
2020,47,Fastighets,women,55-59,27449.0,18879119.0
2020,47,Fastighets,men,60+,34615.5,26220635.5
2020,47,Fastighets,women,60+,25839.5,17020345.5
2020,51,Kommunalarbetarnas,men,-24,82202.0,48619411.5
2020,51,Kommunalarbetarnas,women,-24,120551.0,68533837.0
2020,51,Kommunalarbetarnas,men,25-29,242777.0,158765411.0
2020,51,Kommunalarbetarnas,women,25-29,389748.5,240428978.0
2020,51,Kommunalarbetarnas,men,30-34,266493.5,184210686.5
2020,51,Kommunalarbetarnas,women,30-34,487235.0,306791943.0
2020,51,Kommunalarbetarnas,men,35-39,238291.0,168668653.0
2020,51,Kommunalarbetarnas,women,35-39,481091.5,306608261.5
2020,51,Kommunalarbetarnas,men,40-44,219521.5,157270685.5
2020,51,Kommunalarbetarnas,women,40-44,453600.5,294175315.5
2020,51,Kommunalarbetarnas,men,45-49,206880.0,148892415.0
2020,51,Kommunalarbetarnas,women,45-49,450216.0,300562369.0
2020,51,Kommunalarbetarnas,men,50-54,215207.5,155150586.0
2020,51,Kommunalarbetarnas,women,50-54,431998.5,292852482.0
2020,51,Kommunalarbetarnas,men,55-59,205948.5,147239939.5
2020,51,Kommunalarbetarnas,women,55-59,390536.5,273693702.0
2020,51,Kommunalarbetarnas,men,60+,181907.0,127689484.5
2020,51,Kommunalarbetarnas,women,60+,300266.5,209491075.0
2020,52,Journalisternas,men,-24,373.0,304765.5
2020,52,Journalisternas,women,-24,574.0,469231.5
2020,52,Journalisternas,men,25-29,5327.0,4020679.5
2020,52,Journalisternas,women,25-29,5145.5,4370440.0
2020,52,Journalisternas,men,30-34,3758.5,2862076.0
2020,52,Journalisternas,women,30-34,5000.5,4508542.0
2020,52,Journalisternas,men,35-39,4746.0,4062595.5
2020,52,Journalisternas,women,35-39,5429.5,4917832.0
2020,52,Journalisternas,men,40-44,5330.0,4694231.0
2020,52,Journalisternas,women,40-44,5504.0,4679077.0
2020,52,Journalisternas,men,45-49,3834.5,3375948.0
2020,52,Journalisternas,women,45-49,7080.5,6315054.5
2020,52,Journalisternas,men,50-54,6298.5,5258933.5
2020,52,Journalisternas,women,50-54,6249.0,5432123.0
2020,52,Journalisternas,men,55-59,5552.5,5049883.5
2020,52,Journalisternas,women,55-59,7419.5,6522893.0
2020,52,Journalisternas,men,60+,8796.0,7195274.0
2020,52,Journalisternas,women,60+,11426.0,10282922.0
2020,53,Vision,men,-24,6381.5,3988864.5
2020,53,Vision,women,-24,7113.0,4257892.0
2020,53,Vision,men,25-29,28822.5,20907982.0
2020,53,Vision,women,25-29,33214.0,23495349.5
2020,53,Vision,men,30-34,30899.5,24473612.0
2020,53,Vision,women,30-34,46554.5,34451142.0
2020,53,Vision,men,35-39,30025.5,25331785.0
2020,53,Vision,women,35-39,44763.5,34726577.5
2020,53,Vision,men,40-44,25595.0,21080268.0
2020,53,Vision,women,40-44,47165.0,36656945.0
2020,53,Vision,men,45-49,28720.5,23089546.5
2020,53,Vision,women,45-49,53986.5,44715171.5
2020,53,Vision,men,50-54,30097.0,26242352.5
2020,53,Vision,women,50-54,64229.5,52888609.5
2020,53,Vision,men,55-59,35235.0,30529753.0
2020,53,Vision,women,55-59,69134.0,57394985.5
2020,53,Vision,men,60+,42696.0,37166897.5
